"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-02","62","46","52"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-03","68","42","58"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-04","76","44","70"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-05","70","42","44"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-06","52","32","44"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-07","52","27","47"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-08","58","33","47"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-09","64","28","57"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-10","62","50","60"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-11","62","55","60"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-12","60","49","51"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-13","51","42","42"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-14","42","38","38"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-15","40","38","40"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-16","41","36","41"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-17","44","36","42"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-18","44","38","40"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-19","46","37","46"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-20","47","37","37"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-21","44","28","44"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-22","44","24","30"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-23","34","20","30"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-24","38","16","32"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-25","44","20","36"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-26","50","34","44"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-27","48","34","48"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-28","58","36","41"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-29","43","24","26"
"USC00335747","NEWARK WATER WORKS, OH US","1935-11-30","33","26","28"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-01","32","28","29"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-02","29","14","23"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-03","32","14","30"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-04","30","8","17"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-05","38","11","33"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-06","38","29","35"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-07","44","29","42"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-08","50","40","48"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-09","50","42","44"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-10","45","34","34"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-11","34","28","32"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-12","43","29","37"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-13","40","32","35"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-14","40","33","40"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-15","42","38","38"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-16","42","30","34"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-17","34","30","30"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-18","34","26","30"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-19","41","27","27"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-20","29","11","12"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-21","24","2","12"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-22","18","-4","17"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-23","30","16","29"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-24","30","13","17"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-25","22","-4","1"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-26","32","-6","14"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-27","17","4","12"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-28","26","11","22"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-29","22","14","18"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-30","22","10","16"
"USC00335747","NEWARK WATER WORKS, OH US","1935-12-31","24","-10","22"
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-01","38","14",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-02","42","20",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-03","42","34",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-04","36","34",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-05","34","28",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-06","36","24",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-07","35","30",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-08","37","32",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-09","43","31",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-10","39","27",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-11","36","28",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-12","43","32",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-13","50","28",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-14","53","18",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-15","45","29",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-16","33","26",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-17","37","18",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-18","40","29",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-19","31","18",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-20","22","4",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-21","30","-2",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-22","30","4",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-23","16","-17",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-24","9","-14",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-25","18","-12",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-26","16","-9",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-27","7","-8",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-28","16","2",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-29","22","10",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-30","23","9",
"USC00335747","NEWARK WATER WORKS, OH US","1936-01-31","18","5",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-01","16","-4",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-02","24","3",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-03","34","20",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-04","44","22",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-05","22","6",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-06","23","2",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-07","35","18",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-08","42","10",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-09","38","3",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-10","16","4",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-11","18","7",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-12","32","2",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-13","40","25",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-14","42","34",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-15","34","14",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-16","30","16",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-17","26","17",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-18","21","-7",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-19","12","-17",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-20","34","-16",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-21","32","10",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-22","33","12",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-23","44","11",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-24","50","32",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-25","58","50",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-26","64","38",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-27","62","28",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-28","43","26",
"USC00335747","NEWARK WATER WORKS, OH US","1936-02-29","45","28",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-01","42","19",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-02","48","26",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-03","56","32",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-04","59","36",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-05","60","26",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-06","40","16",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-07","52","22",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-08","56","25",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-09","55","39",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-10","65","29",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-11","65","40",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-12","66","30",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-13","34","26",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-14","58","21",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-15","60","31",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-16","62","38",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-17","41","30",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-18","33","29",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-19","45","28",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-20","48","28",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-21","47","31",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-22","60","29",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-23","60","43",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-24","65","44",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-25","63","38",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-26","58","30",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-27","61","47",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-28","64","34",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-29","68","36",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-30","76","40",
"USC00335747","NEWARK WATER WORKS, OH US","1936-03-31","72","35",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-01","42","32",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-02","65","34",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-03","43","26",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-04","40","16",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-05","48","37",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-06","51","37",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-07","45","32",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-08","52","20",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-09","55","29",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-10","52","42",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-11","52","42",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-12","56","38",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-13","56","33",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-14","65","30",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-15","70","49",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-16","71","36",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-17","54","32",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-18","42","27",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-19","53","35",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-20","72","47",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-21","70","33",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-22","45","27",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-23","55","22",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-24","58","36",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-25","73","33",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-26","71","47",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-27","66","43",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-28","74","54",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-29","74","58",
"USC00335747","NEWARK WATER WORKS, OH US","1936-04-30","82","60",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-01","85","55",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-02","80","56",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-03","65","53",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-04","58","44",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-05","72","35",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-06","82","40",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-07","88","47",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-08","88","51",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-09","89","54",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-10","92","54",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-11","90","60",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-12","83","58",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-13","70","54",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-14","87","41",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-15","70","33",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-16","78","41",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-17","84","45",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-18","82","62",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-19","70","56",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-20","72","40",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-21","86","39",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-22","85","43",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-23","82","52",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-24","86","52",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-25","72","57",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-26","82","49",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-27","80","64",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-28","68","40",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-29","66","37",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-30","69","37",
"USC00335747","NEWARK WATER WORKS, OH US","1936-05-31","75","38",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-01","85","55",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-02","88","60",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-03","86","55",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-04","89","44",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-05","90","43",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-06","90","47",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-07","86","75",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-08","82","62",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-09","86","60",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-10","89","62",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-11","86","59",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-12","77","56",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-13","80","50",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-14","87","47",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-15","89","57",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-16","84","50",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-17","97","53",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-18","93","66",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-19","88","59",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-20","94","57",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-21","82","58",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-22","74","50",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-23","72","48",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-24","75","46",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-25","89","40",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-26","94","60",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-27","84","66",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-28","85","64",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-29","86","50",
"USC00335747","NEWARK WATER WORKS, OH US","1936-06-30","84","63",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-01","80","62",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-02","89","48",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-03","88","65",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-04","86","62",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-05","83","60",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-06","87","54",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-07","93","53",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-08","101","55",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-09","104","65",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-10","103","65",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-11","103","69",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-12","102","68",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-13","98","68",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-14","106","71",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-15","100","70",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-16","94","63",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-17","96","52",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-18","91","67",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-19","88","62",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-20","82","53",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-21","81","46",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-22","90","45",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-23","94","60",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-24","84","68",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-25","87","57",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-26","94","67",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-27","102","76",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-28","90","68",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-29","89","67",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-30","76","53",
"USC00335747","NEWARK WATER WORKS, OH US","1936-07-31","79","47",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-01","81","50",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-02","90","54",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-03","90","67",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-04","91","67",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-05","83","62",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-06","79","64",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-07","82","51",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-08","87","54",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-09","90","60",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-10","90","62",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-11","90","60",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-12","89","57",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-13","96","61",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-14","92","69",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-15","85","72",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-16","90","70",
"USC00335747","NEWARK WATER WORKS, OH US","1936-08-17","86","61",
